ATTENUATION/DISPERSION FOR   95.00000 GHZ
RAY PATH ANGLE:   0.00 DEGREES FROM ZENITH

INTEGRATED ATTENUATION (DB) :      0.019
INTEGRATED DISPERSION (PS) :      0.000

   HEIGHT    ATTEN    DELAY       PRES     TEMP      RH       LWC      RR
 *******     0.003    0.000        0.00  *******  ******   50.325  *******
   0.003     0.000    0.055     *******  *******   0.003  *******     0.00
   0.001   *******    0.000        0.00  *******   0.000  *******     0.00
 *******     0.000    0.001        0.00     0.05   0.000    0.000  *******
   0.003     0.000  *******     *******  *******   0.000    0.000  *******
   0.001     0.000    0.000        0.00  *******  ******  *******  *******
 *******     0.058    0.000        0.00     0.00   0.003  *******     0.00
   0.000     0.000    0.000     *******     0.00   0.000  223.278  3397.38
   0.000     0.001    0.058        0.00  *******   0.000  *******  *******
 *******   *******    0.000        0.00     0.00   0.000  893.317  *******
   0.000     0.000    0.001        0.00     0.00   0.059  *******     0.00
   0.000     0.000  *******        0.06   789.07   0.000  *******  3376.01
 *******     0.000    0.000        0.00     0.05   0.000  *******  *******
   0.000     0.060    0.000        0.00  *******   0.003  *******    12.84
   0.003     0.000    0.000     *******  3381.31   0.001  *******  3188.08
   0.000     0.001  *******        0.00  *******   0.000  *******  *******
   0.000   *******    0.003        0.00  *******   0.000  *******     0.00
   0.003     0.000    0.000     *******  *******   0.000    0.049  *******
   0.000     0.003  *******        0.00     0.05   0.000  *******  *******
   0.044     0.000    0.000        0.00  *******   0.003  *******     0.00
   0.000   *******    0.003     *******  *******  ******  *******     0.00
   0.000     0.003    0.000        0.00  *******   0.000  *******  *******
   0.061     0.000  *******        0.00     0.00   0.000  *******     0.00
   0.000   *******    0.003        0.00   825.15   0.000  *******  *******
   0.000     0.000    0.000        0.06   805.36   0.003  *******  *******
 *******     0.000  *******        0.00     0.00  ******  *******     0.00
   0.003     0.000    0.061        0.00     0.00   0.000  *******  *******
   0.001     0.060    0.000     *******   864.00   0.000    0.000   201.18
 *******     0.000    0.001        0.00  *******   0.000  *******  *******
   0.000     0.001  *******        0.00  *******   0.000  *******     0.00
   0.003   *******    0.000     *******  *******  ******  *******     0.00
   0.000     0.000    0.000        0.00  *******   0.003  *******   223.33
   0.000     0.000    0.000        0.00  *******   0.000  *******  *******
   0.003     0.000    0.061        0.00     0.00   0.000  *******  *******
   0.000     0.056    0.000        0.06     0.00   0.000  *******  *******
   0.055     0.000    0.001        0.00    12.81  ******  *******     0.00
   0.000     0.001  *******        0.00  *******   0.000    0.001     0.00
   0.000   *******    0.000     *******  *******   0.000  *******  *******
 *******     0.003    0.000        0.00     0.00   0.000  *******     0.00
   0.003     0.000    0.000        0.00  *******   0.000  *******     0.00
   0.001   *******    0.057        0.00     0.05  ******  *******     0.06
 *******     0.055    0.000        0.00  *******   0.003  *******     0.00
   0.000     0.000    0.001        0.00  *******   0.000  *******     0.00
   0.000     0.001  *******     *******  *******   0.003  *******  *******
 *******   *******    0.000        0.00     0.00   0.000  *******     0.00
   0.000     0.000    0.003        0.00  *******   0.060  *******     0.00
   0.003     0.000    0.000        0.00  *******   0.000    0.001     0.00
   0.000     0.000  *******        0.00  *******   0.003  *******     0.06
   0.059     0.057    0.003        0.00  *******   0.000  *******     0.00
   0.000     0.000    0.000     *******  *******   0.001  *******     0.00
   0.000     0.001  *******        0.00  *******   0.000    0.000     0.00
 *******   *******    0.000        0.00  *******   0.003    0.001     0.00
   0.003     0.000    0.003     *******  *******   0.000  *******  *******
   0.001     0.000    0.000        0.00     0.00  ******  *******     0.00
 *******     0.000  *******        0.00     0.00   0.003  *******     0.00
   0.000     0.060    0.000     *******  *******   0.001    0.050     0.00
   0.000     0.000    0.000        0.00  *******  ******  *******     0.00
 *******     0.001    0.000        0.00  *******   0.000  *******  *******
   0.000   *******    0.058     *******     0.00   0.000    0.000     0.00
   0.003     0.003    0.000        0.00  3397.38  ******    0.000     0.00
   0.000     0.000    0.001        0.00  *******   0.000  *******     0.00
   0.056   *******  *******     *******  *******   0.003    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.06
   0.000     0.000    0.000        0.00  3376.01   0.057  789.067     0.00
 *******     0.000    0.000     *******  *******   0.000    0.052     0.00
   0.003     0.056    0.060        0.00    12.84   0.000  *******     0.00
   0.001     0.000    0.000        0.00  3188.08  ******  *******     0.00
 *******     0.001    0.001        0.00  *******   0.003  *******     0.00
   0.000   *******  *******        0.00     0.00   0.001  *******     0.00
   0.003     0.000    0.000        0.00  *******  ******  *******     0.00
   0.000     0.000    0.003        0.00  *******   0.000    0.048     0.00
   0.000     0.000    0.000        0.04     0.00   0.000  *******     0.00
   0.003     0.060  *******        0.00     0.00  ******  *******  *******
   0.000     0.000    0.003        0.00  *******   0.000  *******     0.00
   0.000     0.001    0.000        0.06     0.00   0.003    0.000     0.00
   0.003   *******  *******        0.00  *******   0.000  825.146     0.00
   0.000     0.000    0.000        0.00  *******   0.057  805.364     0.00
   0.055     0.000    0.000     *******     0.00   0.000    0.000  *******
   0.000     0.000    0.000        0.00  *******   0.000    0.000     0.00
   0.000     0.056    0.060        0.00   201.18  ******  864.003     0.00
 *******     0.000    0.000     *******  *******   0.000  *******     0.00
   0.003     0.001    0.001        0.00     0.00   0.000  *******     0.00
   0.000   *******  *******        0.00     0.00  ******  *******  *******
 *******     0.000    0.000        0.00   223.33   0.000  *******     0.00
   0.056     0.000    0.000        0.00  *******   0.003  *******     0.00
   0.000     0.000    0.000        0.00  *******   0.000    0.000     0.00
   0.001     0.061    0.056        0.00  *******   0.061    0.000     0.00
 *******     0.000    0.000        0.06     0.00   0.000   12.813  *******
   0.000     0.001    0.001        0.00     0.00   0.000  *******     0.00
   0.000   *******  *******        0.00  *******  ******  *******     0.00
   0.000     0.000    0.003     *******     0.00   0.003    0.000     0.00
   0.059     0.000    0.000        0.00     0.00   0.001  *******     0.00
   0.000     0.000  *******        0.00     0.06   0.000    0.048  *******
   0.001     0.061    0.055     *******     0.00   0.000  *******     0.00
 *******     0.000    0.000        0.00     0.00   0.000  *******     0.00
   0.000     0.001    0.001        0.00  *******  ******  *******     0.00
   0.000   *******  *******     *******     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.003  *******     0.06
   0.058     0.000    0.000        0.00     0.00   0.000  *******     0.00
   0.000     0.000    0.000        0.00     0.06   0.000  *******     0.00
   0.001     0.000    0.057        0.06     0.00   0.000  *******     0.00
 *******     0.003    0.000        0.00     0.00  ******  *******     0.00
   0.000     0.000    0.001        0.00     0.00   0.003  *******     0.00
   0.000   *******  *******     *******     0.00   0.001  *******     0.00
   0.000     0.000    0.000        0.00  *******  ******  *******     0.00
   0.055     0.000    0.000        0.00     0.00   0.003    0.000  *******
   0.000     0.000    0.000     *******     0.00   0.001    0.000     0.00
   0.001     0.056    0.060        0.00     0.00  ******  *******     0.00
 *******     0.000    0.000        0.00     0.00   0.003  *******  *******
   0.000     0.001    0.001     *******  *******   0.001  *******     0.00
   0.000   *******  *******        0.00     0.00  ******    0.000     0.00
   0.000     0.000    0.003        0.00     0.00   0.000  *******  *******
   0.058     0.003    0.000        0.00     0.00   0.000  *******     0.00
   0.000     0.000  *******        0.06     0.00  ******  *******     0.00
   0.001   *******    0.000        0.00     0.06   0.000    0.000     0.00
 *******     0.003    0.000        0.00     0.00   0.000  *******     0.06
   0.000     0.000    0.000     *******     0.00  ******  *******     0.00
   0.000   *******    0.056        0.00     0.00   0.000   12.836     0.00
   0.000     0.000    0.000        0.00     0.00   0.003  *******  *******
 *******     0.003    0.001     *******     0.00   0.000  *******     0.00
   0.003     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.003  *******  *******
 *******     0.003    0.000        0.00     0.00   0.000  *******     0.00
